media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,desvio0,desvio1,desvio2,desvio3,desvio4,desvio5,desvio6,desvio7,desvio8,desvio9,desvio10,desvio11,desvio12,classe
7.066992,-3.620373,1.814835,0.046433,-0.119377,0.297816,0.229206,0.471678,0.491623,0.636984,0.228431,0.191106,-0.007641,7.155693,3.688858,1.895004,0.544595,0.396396,0.616760,0.482562,0.678068,0.591380,0.734282,0.465587,0.369711,0.281960,jackhammer
8.411174,-2.880523,1.185607,0.018346,0.123328,0.538568,-0.045322,0.593886,0.239731,0.255210,0.249313,0.308766,0.076999,8.467195,3.093312,1.200345,0.621321,0.405721,0.600013,0.377809,0.620510,0.346087,0.361916,0.366378,0.365365,0.307572,jackhammer
7.646975,-2.962852,1.505917,0.218872,0.314099,0.568219,0.186124,0.701592,0.534234,0.541865,0.435269,0.253847,-0.020284,7.796440,3.057082,1.645199,0.665544,0.611355,0.670645,0.392703,0.806307,0.715466,0.668323,0.568434,0.425750,0.344473,jackhammer
7.813309,-3.013042,1.273129,0.142553,0.353890,0.595696,0.305207,0.731630,0.412911,0.401990,0.326606,0.430086,0.168070,7.797444,3.314659,1.253580,0.693486,0.519815,0.585661,0.375552,0.682914,0.463463,0.427447,0.344308,0.433979,0.279677,jackhammer
7.815867,-3.354859,1.159815,0.150173,0.380361,0.672382,0.253246,0.608921,0.284447,0.431846,0.403117,0.362155,0.049841,7.929931,3.534402,1.251379,0.582215,0.571038,0.761349,0.414540,0.673842,0.442522,0.488593,0.463817,0.443449,0.289221,jackhammer
7.692884,-3.391042,1.791796,0.001714,0.024524,0.165156,0.040308,0.402243,0.270966,0.184250,-0.065285,0.137224,-0.028604,7.803025,3.434689,1.880288,0.442638,0.394699,0.428390,0.360265,0.566649,0.446329,0.398434,0.364542,0.417895,0.356737,jackhammer
7.337795,-3.026480,1.420446,-0.195697,0.386742,0.699652,0.243508,0.490056,0.280865,0.503981,0.663955,0.419640,0.160725,7.371446,3.348892,1.391301,0.836757,0.519564,0.700193,0.377993,0.496990,0.384854,0.511686,0.614148,0.410265,0.340047,jackhammer
7.351762,-3.223609,1.520839,-0.113721,0.171294,0.546824,0.221129,0.487913,0.292734,0.463395,0.384331,0.236608,0.018101,7.470428,3.404754,1.657037,0.739035,0.485511,0.777014,0.444147,0.599552,0.465326,0.620033,0.540288,0.414940,0.404563,jackhammer
6.697500,-3.247053,1.731412,-0.324288,0.504047,0.460310,0.403423,0.684099,0.672567,0.451748,0.453636,0.328218,-0.023426,6.934370,3.318685,1.878473,0.819897,0.820889,0.624439,0.585285,0.813602,0.800637,0.613066,0.606259,0.492847,0.326229,jackhammer
7.220503,-2.878164,1.288673,-0.550377,0.277769,0.795596,0.364839,0.248665,0.164484,0.113136,0.328182,0.239030,0.046566,7.299762,3.129043,1.374667,1.047783,0.527502,1.004321,0.525898,0.429209,0.413819,0.459321,0.468658,0.407407,0.357717,jackhammer
7.706539,-3.264683,1.070191,0.720625,-0.332665,0.700820,0.302257,0.636659,0.472806,0.871834,0.648008,0.408295,0.260509,7.687564,3.701481,0.948993,0.737641,0.706501,0.590585,0.332998,0.501470,0.397464,0.710510,0.523085,0.340750,0.295928,jackhammer
6.858654,-2.865660,1.067780,-0.181504,0.227333,0.513457,0.410589,0.496157,0.682689,0.613194,0.471890,0.108429,-0.184378,7.287691,3.316697,1.424785,1.153833,0.674121,0.899868,0.704669,0.794806,0.942944,0.916606,0.752640,0.484400,0.466150,jackhammer
7.113295,-3.108798,1.051580,-0.471994,0.010769,0.497353,0.205786,0.405389,0.374204,0.341408,0.227403,0.088173,-0.111210,7.400453,3.217667,1.309551,0.945404,0.476263,0.798725,0.518667,0.636370,0.628145,0.599943,0.504296,0.426970,0.347728,jackhammer
6.634677,-3.150987,1.217343,-0.406787,0.035124,0.498232,0.355096,0.364795,0.381531,0.318852,0.288125,0.101080,0.032137,6.816567,3.474310,1.340349,1.076583,0.568882,0.707120,0.582040,0.479179,0.549057,0.486803,0.409867,0.412406,0.320848,jackhammer
6.935878,-3.150306,1.707391,-0.486042,0.130606,0.141896,0.454773,0.486004,0.215205,0.230950,0.157145,-0.076794,-0.166836,7.185362,3.043795,1.942780,0.674010,0.610909,0.586000,0.704610,0.761248,0.588463,0.613843,0.466577,0.354822,0.307389,jackhammer
7.065079,-2.660158,2.005637,-0.441066,0.363963,0.569067,0.334498,0.255065,0.309903,0.122851,0.014150,-0.019216,0.000447,7.150533,2.748446,2.068021,0.697254,0.621202,0.770524,0.454366,0.462943,0.465844,0.369055,0.329319,0.323340,0.331441,jackhammer
7.158560,-2.409948,2.000260,-0.475348,0.412142,0.791157,0.249759,0.358089,0.339015,0.110528,0.013344,-0.091554,-0.093380,7.334321,2.405917,2.157199,0.708895,0.738289,1.003497,0.474741,0.553047,0.543466,0.406604,0.330604,0.343235,0.299928,jackhammer
2.696501,-1.728805,3.116015,-0.500557,1.127368,-0.553860,0.959533,0.205566,0.574701,0.299074,0.587436,0.156569,0.359495,2.716270,2.259168,2.818594,0.956256,0.860615,1.116608,0.722183,0.498046,0.378868,0.376960,0.396012,0.391534,0.315924,jackhammer
3.716832,-1.578875,3.111324,-0.560345,0.965183,-0.566861,0.775867,-0.041244,0.537049,0.485143,0.515335,0.329449,0.433937,3.573103,2.095613,2.734910,1.072896,0.689346,1.189167,0.500103,0.681573,0.350354,0.354363,0.337451,0.331268,0.311520,jackhammer
2.334083,-1.673090,3.151566,-0.346584,1.269810,-0.472521,1.148476,0.309653,0.716659,0.441544,0.342245,0.098653,0.357578,2.184914,2.106754,2.837026,0.831537,0.998797,0.939031,0.888546,0.427925,0.513614,0.336737,0.324273,0.436537,0.310167,jackhammer
2.283531,-1.524583,3.422482,-0.296538,1.316530,-0.566195,1.261205,0.159273,0.460799,0.151238,0.176442,-0.096829,0.189286,2.381898,1.820668,3.299386,0.632311,1.225685,0.897024,1.150590,0.329452,0.433064,0.304896,0.290720,0.430063,0.331699,jackhammer
2.644740,-2.032482,2.658491,-0.897497,0.913030,-0.674078,0.887887,0.054869,0.574885,0.283633,0.423270,0.060911,0.457522,2.580859,2.582866,2.273327,1.420881,0.585617,1.275014,0.584578,0.553903,0.349490,0.370004,0.311873,0.519403,0.315590,jackhammer
2.280447,-2.005389,2.713043,-0.670813,0.851014,-0.716458,0.891665,0.215993,0.604434,0.261332,0.371088,0.114306,0.392731,2.166739,2.483892,2.423655,1.187611,0.599819,1.251150,0.645888,0.436023,0.414987,0.308582,0.305940,0.430392,0.275280,jackhammer
2.696434,-1.813578,3.106720,-0.961974,1.378798,0.495713,0.529953,0.481767,0.309429,-0.255826,0.483364,0.128966,0.009618,2.979917,2.102401,3.151069,1.082263,1.454007,0.721630,0.674950,0.640945,0.515376,0.626137,0.626901,0.386025,0.376549,jackhammer
2.917609,-2.184008,2.949656,-1.117029,1.324837,0.375497,0.548722,0.354425,0.225457,-0.266648,0.506145,0.059997,0.064025,3.089703,2.440329,2.940844,1.256712,1.363107,0.614336,0.648642,0.499308,0.449789,0.652024,0.602301,0.405338,0.393669,jackhammer
2.328305,-1.985369,2.596157,-0.961504,1.452835,0.606544,0.528273,0.268943,0.133300,-0.263102,0.290819,0.117475,0.161945,2.471477,2.256878,2.508894,1.255646,1.409284,0.688350,0.526664,0.418115,0.338169,0.582962,0.416832,0.379449,0.380720,jackhammer
2.447473,-2.014507,2.498978,-1.056879,1.432515,0.683142,0.466896,0.169971,0.133887,-0.347373,0.361792,0.093936,0.178247,2.535835,2.317239,2.392669,1.317203,1.351604,0.719889,0.473394,0.393259,0.417935,0.654352,0.426309,0.396139,0.375758,jackhammer
2.762940,-1.371385,2.740567,-0.668823,1.581065,0.803376,0.686165,0.376222,0.178754,-0.293577,0.496273,0.034747,0.178431,2.827679,1.800802,2.643070,1.021569,1.472025,0.769140,0.647625,0.493760,0.403601,0.613689,0.504395,0.416818,0.339939,jackhammer
3.038115,-0.970419,3.076362,-0.599463,1.648242,0.862863,0.836451,0.628100,0.181333,-0.211307,0.506752,-0.069658,0.130810,3.087330,1.302004,3.001814,0.900176,1.572220,0.830377,0.789657,0.619211,0.379355,0.504304,0.571157,0.439800,0.333257,jackhammer
3.117763,-1.280398,2.985081,-0.878902,1.531344,0.829520,0.745861,0.550451,0.194997,-0.206102,0.374164,-0.174068,0.114553,3.168207,1.574975,2.930993,1.084897,1.478033,0.813991,0.729544,0.578035,0.392992,0.490464,0.482781,0.465031,0.339116,jackhammer
3.206984,-1.571967,2.829639,-0.959518,1.287452,0.513361,0.560146,0.324945,0.231606,-0.248329,0.303523,-0.092857,0.162293,3.200397,1.917649,2.728030,1.212518,1.206207,0.559053,0.559578,0.446144,0.377166,0.542323,0.428033,0.439446,0.334608,jackhammer
2.684299,-1.868480,2.951817,-0.914905,1.244119,0.317564,0.612144,0.276149,0.166013,-0.391503,0.209249,0.032043,0.221010,2.727737,2.249130,2.798939,1.229530,1.098521,0.411749,0.578217,0.422903,0.368397,0.728130,0.439595,0.394551,0.333329,jackhammer
2.411113,-1.924075,3.132333,-0.932061,1.309892,0.346916,0.749656,0.407804,0.147283,-0.404793,0.169320,0.018406,0.143492,2.525786,2.205030,3.051391,1.157283,1.226244,0.446399,0.718893,0.495053,0.353989,0.674826,0.426272,0.378466,0.325481,jackhammer
2.565746,-2.053857,2.920159,-0.926629,1.217879,0.366899,0.731319,0.437268,0.219231,-0.107112,0.255297,-0.049871,0.151993,2.697087,2.365758,2.849093,1.174670,1.154283,0.502562,0.705415,0.510480,0.383229,0.512985,0.398817,0.414236,0.329127,jackhammer
2.359218,-2.327067,2.674893,-0.975843,1.212402,0.575723,0.787034,0.375964,0.310410,0.096238,0.433373,-0.074928,0.182117,2.535463,2.656512,2.564863,1.257705,1.137340,0.672131,0.698994,0.502508,0.387354,0.367626,0.448781,0.422251,0.326594,jackhammer
2.500069,-2.170177,3.094082,-0.954498,1.404514,0.376934,0.619967,0.322805,0.193785,-0.393126,0.410424,-0.003445,0.080492,2.680990,2.411684,3.069819,1.128011,1.408239,0.559811,0.660894,0.455456,0.420156,0.673702,0.514620,0.376613,0.357592,jackhammer
2.138387,-2.455111,2.608232,-1.128160,1.253168,0.719461,0.753323,0.289543,0.328724,0.044187,0.482509,-0.004775,0.083889,2.379297,2.654729,2.600213,1.301621,1.264901,0.840039,0.758648,0.528630,0.436522,0.352722,0.544505,0.351434,0.382729,jackhammer
2.326343,-2.286610,2.723204,-1.047419,1.205815,0.497261,0.683644,0.256353,0.227377,-0.091635,0.266029,0.004272,0.100955,2.526305,2.491785,2.707079,1.257924,1.205271,0.710574,0.686688,0.444152,0.396429,0.425208,0.435047,0.342451,0.404855,jackhammer
2.789063,-2.006288,2.996393,-0.810100,1.253406,0.296155,0.631008,0.295766,0.073547,-0.196935,0.169456,-0.081396,0.260714,2.753881,2.362969,2.807785,1.166059,1.103326,0.544475,0.551157,0.397992,0.447039,0.587205,0.377193,0.496275,0.404825,jackhammer
3.001798,-1.891566,3.054081,-0.704771,1.212423,0.246717,0.638509,0.392375,-0.010486,-0.196996,0.266619,-0.032799,0.347303,2.829791,2.353196,2.775081,1.130501,0.975722,0.541992,0.512257,0.400801,0.546145,0.658433,0.393165,0.522239,0.383287,jackhammer
3.178521,-1.824807,3.014809,-0.753464,1.135699,0.235788,0.625096,0.397973,-0.026507,-0.240904,0.340586,0.016614,0.340469,2.989403,2.292378,2.743945,1.165073,0.882505,0.477656,0.486675,0.378005,0.540289,0.694976,0.369007,0.478968,0.368408,jackhammer
3.281034,-1.697872,3.062920,-0.772660,1.143330,0.206402,0.499398,0.302996,-0.069054,-0.258917,0.339733,-0.035173,0.402065,3.039698,2.266392,2.737147,1.251457,0.828959,0.483180,0.375102,0.366707,0.608808,0.767074,0.361850,0.582162,0.377068,jackhammer
3.296660,-1.267266,3.023069,-0.708230,1.154671,0.380223,0.511909,0.335690,0.036920,-0.090531,0.387391,-0.018960,0.302909,3.140634,1.784513,2.775260,1.096072,0.929704,0.473493,0.450582,0.385505,0.489637,0.573149,0.392723,0.512962,0.379794,jackhammer
2.986725,-1.006149,2.951269,-0.696540,1.181632,0.525851,0.588623,0.298183,0.131163,-0.043092,0.459260,-0.021711,0.099122,3.037288,1.305783,2.903309,0.910231,1.141179,0.574890,0.607143,0.441787,0.367076,0.446976,0.537133,0.411328,0.327397,jackhammer
2.638388,-1.181635,3.185511,-0.815297,1.271213,0.632089,0.697028,0.335965,0.103943,-0.216608,0.423841,-0.122362,-0.027270,2.810848,1.321952,3.279551,0.923744,1.357469,0.771163,0.819893,0.521416,0.374061,0.451408,0.619368,0.405670,0.319500,jackhammer
2.648988,-1.617324,3.308184,-0.883719,1.473120,0.839543,0.862916,0.560393,0.242401,-0.108173,0.503526,0.014085,0.056628,2.809887,1.872250,3.310798,1.032217,1.472223,0.923199,0.903923,0.632742,0.401887,0.460655,0.639684,0.462671,0.372504,jackhammer
2.599230,-1.912094,3.367325,-0.849389,1.347823,0.409776,0.713571,0.380623,0.185842,-0.422735,0.296630,-0.012196,0.077305,2.770028,2.103266,3.336867,1.013311,1.337204,0.554629,0.763367,0.509097,0.407601,0.623077,0.446203,0.364287,0.355261,jackhammer
2.432707,-2.359617,3.003837,-0.770458,1.632936,0.844725,0.761592,0.367708,0.301140,0.052003,0.482747,0.132539,0.152562,2.586492,2.679549,2.925817,1.028408,1.566852,0.866214,0.771369,0.543273,0.383655,0.425037,0.523871,0.417136,0.369229,jackhammer
2.325724,-2.509330,2.835025,-0.462546,1.693341,0.627511,0.583883,0.132412,0.214821,-0.027088,0.313005,0.051278,0.087570,2.615562,2.721773,2.836637,0.762963,1.701426,0.731116,0.668199,0.482673,0.381997,0.416925,0.408303,0.381739,0.332469,jackhammer
2.964359,-2.009122,3.100139,-0.420176,1.417081,0.389681,0.519936,0.194377,0.110565,-0.125693,0.203912,0.033438,0.243353,3.052360,2.395256,2.951311,0.822496,1.288194,0.459891,0.480847,0.494899,0.383371,0.545992,0.338505,0.409705,0.353894,jackhammer
3.259055,-1.845868,3.380305,-0.626929,1.256003,0.297162,0.544700,0.232898,0.098678,-0.237548,0.134983,0.005918,0.436768,3.044832,2.419883,3.008977,1.146136,0.907534,0.460861,0.352089,0.520392,0.543259,0.780732,0.457421,0.564219,0.345204,jackhammer
2.650186,-1.844892,3.271406,-0.703846,1.401242,0.434413,0.613637,0.161831,0.082154,-0.362528,0.114282,-0.003834,0.345915,2.562231,2.320559,2.990062,1.136117,1.138286,0.486344,0.472582,0.481480,0.501865,0.817980,0.442826,0.511147,0.365579,jackhammer
2.195224,-1.811000,3.125479,-0.792561,1.473559,0.611395,0.666835,0.090867,0.005269,-0.384025,0.150042,0.032652,0.291247,2.151825,2.216674,2.898494,1.153534,1.253444,0.562964,0.544841,0.456844,0.481617,0.786712,0.410698,0.470352,0.338039,jackhammer
2.047627,-1.870156,3.027183,-0.857593,1.489558,0.586464,0.622812,0.047143,0.046591,-0.396695,0.275134,0.047417,0.366735,1.980894,2.334090,2.718767,1.289807,1.192059,0.541728,0.471478,0.508352,0.496652,0.866202,0.409874,0.508262,0.286348,jackhammer
2.053725,-1.913650,2.898429,-0.878171,1.567196,0.658998,0.654938,0.161117,0.084819,-0.359333,0.406649,0.061607,0.362263,1.987458,2.376039,2.597959,1.316652,1.278583,0.600385,0.488027,0.449271,0.430999,0.840910,0.382450,0.496902,0.353855,jackhammer
2.356456,-1.982749,2.805886,-0.950376,1.535688,0.541509,0.602871,0.205621,0.064022,-0.309075,0.437488,-0.008853,0.301244,2.308996,2.382533,2.573755,1.321361,1.315424,0.622917,0.530364,0.433742,0.418142,0.739647,0.388769,0.485824,0.378174,jackhammer
2.434035,-1.943629,2.834864,-0.998056,1.478302,0.423822,0.519108,0.204022,0.126256,-0.305148,0.452176,-0.054423,0.257286,2.470089,2.304777,2.635339,1.324225,1.284927,0.553780,0.502747,0.466772,0.417591,0.673422,0.411000,0.474686,0.344549,jackhammer
2.617539,-1.660917,3.463080,-1.048763,1.229463,0.504845,0.796328,0.433297,0.222034,-0.456409,0.213548,0.100055,0.081221,2.769511,1.877312,3.430263,1.219040,1.228815,0.603407,0.805967,0.542963,0.448517,0.645829,0.456888,0.379485,0.361434,jackhammer
2.443853,-1.555698,3.337834,-1.101633,1.151768,0.395937,0.690353,0.334593,0.222698,-0.440243,0.143868,0.160265,0.072810,2.635217,1.779419,3.314606,1.258001,1.175734,0.559934,0.702960,0.504112,0.439782,0.654988,0.402846,0.383214,0.362748,jackhammer
2.854402,-1.678647,3.152736,-0.888933,1.143782,0.251760,0.635418,0.266088,0.029815,-0.180527,0.151167,0.054331,0.159507,3.047022,1.977376,3.038422,1.173346,1.102100,0.473142,0.584170,0.444874,0.397865,0.577078,0.351509,0.385415,0.359242,jackhammer
3.440049,-1.688426,3.089347,-0.718598,1.140084,0.249938,0.608084,0.290353,-0.085975,0.060640,0.116553,-0.017245,0.204614,3.550896,2.033900,2.933271,1.092856,1.065082,0.485542,0.537908,0.463298,0.449694,0.395608,0.333129,0.412211,0.343084,jackhammer
2.833005,-1.982249,3.002865,-0.680897,1.275211,0.333627,0.519719,0.265806,0.015324,-0.083014,0.071061,0.014284,0.255720,2.992338,2.364163,2.815905,1.105186,1.131824,0.487069,0.470834,0.411450,0.439125,0.520884,0.386923,0.411443,0.334285,jackhammer
2.164862,-2.118546,2.772425,-0.745462,1.472015,0.519068,0.534419,0.272948,0.132802,-0.223501,0.174963,0.094743,0.250653,2.288184,2.456881,2.612056,1.151437,1.336643,0.569609,0.492187,0.418560,0.362761,0.605081,0.384415,0.385133,0.374772,jackhammer
-1.443590,0.630648,0.933177,0.271013,1.042819,0.746636,1.235484,0.303650,1.017715,-0.061087,0.267930,0.261498,0.187273,1.915817,0.631949,0.875146,0.384335,0.936413,0.661908,1.111287,0.380758,0.908182,0.415018,0.339926,0.325878,0.325887,jackhammer
-2.186948,0.638479,0.815634,0.426098,1.008629,0.679551,1.158237,0.393876,1.107066,0.028192,0.207915,0.305821,0.124116,2.472655,0.651031,0.774631,0.495569,0.953037,0.663167,1.111697,0.435125,1.044520,0.312262,0.328013,0.361625,0.281719,jackhammer
-2.061275,0.581339,0.636171,0.658789,1.148695,0.701352,0.892881,0.325307,1.087827,0.019195,0.240845,0.297694,0.121943,2.395389,0.626692,0.642451,0.675414,1.088687,0.678620,0.852671,0.394765,1.030427,0.325590,0.338028,0.367513,0.295773,jackhammer
-1.956326,0.274999,0.488585,0.741852,1.247394,0.734009,0.936180,0.237801,1.076290,-0.000820,0.251620,0.261684,0.158360,2.318460,0.493050,0.543465,0.713888,1.158896,0.684958,0.876194,0.411046,0.985972,0.343899,0.315565,0.346304,0.312347,jackhammer
-2.992020,1.357255,1.525736,1.065108,0.605377,0.369397,0.889004,0.461249,0.688443,-0.126357,0.544770,0.562393,0.137339,3.274255,1.315717,1.451778,1.005649,0.592431,0.420626,0.833818,0.475632,0.653852,0.437646,0.537995,0.535749,0.329349,jackhammer
-2.916227,1.207832,1.651677,0.995968,0.627624,0.370315,0.889678,0.540352,0.621428,-0.073838,0.543016,0.592248,0.238578,3.270911,1.061770,1.470023,0.859359,0.548811,0.401439,0.745423,0.456849,0.531101,0.497168,0.471660,0.498232,0.365697,jackhammer
-3.232241,1.351931,1.633780,1.022144,0.910611,0.399420,0.920334,0.520579,0.579617,-0.103958,0.541949,0.629167,0.302532,3.644282,1.157850,1.413537,0.832841,0.730086,0.432567,0.714106,0.426757,0.466258,0.564524,0.420791,0.480822,0.379503,jackhammer
-3.450010,1.310548,1.472668,1.137151,0.987133,0.608987,1.009967,0.429446,0.584684,-0.289655,0.614762,0.576426,0.277194,3.819033,1.149647,1.284149,0.943450,0.805739,0.536538,0.825466,0.385780,0.478205,0.680789,0.484447,0.467524,0.336523,jackhammer
-3.159780,1.084851,1.292885,1.151551,1.039343,0.682569,1.042311,0.346506,0.537439,-0.402558,0.577872,0.486975,0.293816,3.663142,0.925474,1.108805,0.943158,0.838610,0.535541,0.844094,0.361764,0.402331,0.784665,0.434731,0.393119,0.327924,jackhammer
1.600657,2.037921,0.441383,-0.838197,0.993540,-0.837040,0.449552,-0.516693,-0.038476,0.208397,0.376233,-0.123295,-0.326149,2.414876,2.475419,0.934726,0.986039,1.402818,0.922346,0.902842,0.654905,0.535445,0.696983,0.807432,0.546933,0.403839,jackhammer
1.674634,1.299320,0.327867,-1.298658,0.927619,-0.944499,0.517503,-0.408175,0.280056,0.213482,0.140597,-0.374110,-0.299974,2.565339,1.748344,1.087531,1.159149,1.305995,0.887347,0.968408,0.374815,0.689487,0.658589,0.567182,0.380587,0.323955,jackhammer
-2.507560,1.756420,1.421064,-0.166570,1.075413,-0.704927,0.343915,-1.009954,0.035717,0.451075,0.324843,-0.208936,-0.004968,2.872054,1.933393,1.547222,0.624720,1.204027,0.942075,0.724029,1.138607,0.431743,0.587366,0.474418,0.397061,0.358046,jackhammer
-2.558814,1.892160,1.254452,-0.081428,1.395357,-0.824852,0.133832,-0.691382,-0.021877,0.246048,0.144355,-0.234676,-0.008917,2.831719,2.066513,1.427858,0.522860,1.510984,1.026380,0.636303,0.786617,0.377820,0.483295,0.453512,0.408269,0.354216,jackhammer
-2.190742,1.611948,1.194635,0.004137,1.176888,-0.963407,0.178832,-0.994440,0.125107,0.191219,0.028189,-0.086557,-0.101937,2.496559,1.849403,1.456852,0.594779,1.402088,1.081005,0.686998,1.000416,0.417626,0.477116,0.406862,0.362434,0.339124,jackhammer
-1.908455,1.743641,1.296535,-0.266895,0.793213,-1.142117,0.362251,-0.696032,0.138107,0.373928,0.314676,-0.114947,-0.192236,2.229261,2.047641,1.578524,0.661953,1.137407,1.134305,0.820182,0.649959,0.494375,0.676923,0.631380,0.339872,0.363301,jackhammer
-1.250197,2.498019,1.451017,-0.946450,0.833884,-0.667715,0.329814,-0.667311,0.044854,0.318565,0.343687,-0.238132,-0.252853,2.084951,2.906273,1.790760,0.886575,1.213024,0.717893,0.886790,0.723772,0.440189,0.666623,0.697838,0.382840,0.331355,jackhammer
-1.033523,2.251312,1.705579,-0.567939,0.883482,-0.774215,0.821138,-0.628235,-0.070343,0.326705,0.321943,-0.308498,-0.295239,1.275356,2.681327,2.128362,0.632203,1.300218,0.686540,1.248191,0.640031,0.395045,0.724897,0.720157,0.325678,0.346335,jackhammer
-1.894817,2.006511,1.965711,-0.186435,1.056550,-0.639334,0.321860,-0.803998,-0.079103,0.275528,0.179603,-0.183438,-0.000467,2.788412,2.154603,2.145449,0.660146,1.290411,0.911153,0.825893,0.969633,0.456800,0.591241,0.432233,0.383548,0.324446,jackhammer
-1.141562,1.814751,0.592623,-0.479786,1.527568,-0.603969,0.267727,-0.926386,-0.148270,0.029681,0.119104,-0.238249,-0.192348,1.647441,2.151507,1.088511,0.550697,1.782539,0.766008,0.639899,0.893136,0.401204,0.471448,0.467247,0.372709,0.360758,jackhammer
-1.121557,2.027690,1.542726,-0.577456,1.262124,-0.746152,0.544295,-0.592850,-0.224563,0.223377,0.096399,-0.488158,-0.320155,1.389724,2.456987,1.977442,0.720904,1.663481,0.676314,0.987075,0.526194,0.425465,0.657576,0.554931,0.431482,0.378980,jackhammer
-1.984666,2.020675,1.486546,-0.720542,0.789689,-0.961899,0.573254,-0.301077,-0.236055,-0.139112,0.105342,-0.514391,-0.328035,2.030475,2.488908,1.890645,0.694414,1.251510,0.972996,1.029092,0.395391,0.444808,0.508493,0.560736,0.452293,0.345919,jackhammer
-1.852696,2.943808,1.266217,-0.591798,1.521706,-0.420695,0.091277,-0.958332,-0.330774,0.179689,0.033629,-0.233778,-0.090144,2.413436,3.149062,1.548492,0.761682,1.704127,0.640471,0.711080,1.040919,0.503773,0.472207,0.350213,0.340326,0.293703,jackhammer
-0.978731,2.044801,1.203007,-0.260124,1.348166,-0.681597,0.257536,-1.287783,-0.099594,0.485154,0.206421,-0.136756,-0.125215,1.435792,2.271223,1.414930,0.592862,1.571281,0.721942,0.694674,1.340811,0.376737,0.703407,0.459287,0.342187,0.360250,jackhammer
-2.731952,1.667123,0.962386,0.016267,1.177265,-0.756602,0.201745,-1.088428,-0.368873,0.462072,0.460659,-0.283113,-0.280431,2.635711,2.083122,1.344304,0.642526,1.581165,0.687578,0.682802,0.935422,0.523675,0.842026,0.845404,0.322129,0.330722,jackhammer
-1.590390,1.913133,1.191744,-0.307575,1.231129,-0.594410,0.692518,-0.830238,-0.101064,0.422105,0.290142,-0.308580,-0.175273,1.963046,2.193520,1.496428,0.572335,1.505991,0.655928,1.016741,0.815891,0.429037,0.717694,0.604962,0.456743,0.328817,jackhammer
-0.379214,2.154291,1.329900,-0.446655,1.153832,-0.683935,0.825134,-0.483520,0.244763,0.551214,0.332728,-0.231078,-0.181513,1.242327,2.437389,1.614014,0.712625,1.468564,0.786233,1.120341,0.524498,0.547472,0.812032,0.621185,0.349717,0.343231,jackhammer
4.302597,-3.703116,1.760483,-1.629441,1.610970,-1.055896,1.238418,-0.488947,0.890433,-0.492029,0.405290,-0.110879,-0.270280,4.694528,3.568998,2.160039,1.543719,2.001033,0.951996,1.613905,0.546217,1.238237,0.462002,0.795948,0.393218,0.361062,jackhammer
4.258062,-4.451912,1.165632,-1.893810,1.214397,-1.163046,1.046023,-0.534858,0.716981,-0.466097,0.219824,-0.168810,-0.349006,4.888884,4.269145,1.683271,1.883310,1.707450,1.006010,1.535021,0.550748,1.154440,0.362000,0.721300,0.396800,0.359997,jackhammer
4.081767,-4.404593,1.249586,-1.974137,1.285132,-1.337482,1.016144,-0.732190,0.743436,-0.570518,0.374971,-0.113499,-0.274960,4.488486,4.247446,1.631613,1.844957,1.690675,1.208988,1.409980,0.648337,1.094461,0.475922,0.746433,0.381168,0.363867,jackhammer
4.101433,-4.047530,1.392695,-2.083711,1.359327,-1.092984,1.035396,-0.599220,0.696556,-0.548674,0.320680,-0.175783,-0.466302,4.690797,3.712611,1.940463,1.750866,1.927963,0.846548,1.603914,0.460371,1.245495,0.393951,0.884811,0.455797,0.382047,jackhammer
4.027330,-3.733331,1.684949,-1.644178,1.616200,-1.082202,1.351388,-0.373106,0.896470,-0.429518,0.361093,-0.033635,-0.340850,4.613868,3.634028,2.177848,1.584855,2.102985,0.954558,1.808866,0.539376,1.298988,0.447857,0.802093,0.469344,0.351465,jackhammer
3.257366,-3.819867,1.856748,-1.769611,1.784037,-1.262438,1.430522,-0.652467,0.956585,-0.491925,0.555937,-0.000178,-0.204263,3.680567,3.807606,2.236936,1.761912,2.155985,1.276530,1.771048,0.665224,1.226552,0.522906,0.853082,0.429487,0.422584,jackhammer
3.768401,-2.813934,2.109730,-1.297291,1.922324,-0.893551,1.521350,-0.571952,0.867493,-0.623431,0.527640,0.132432,-0.210538,4.103329,2.829824,2.429935,1.246282,2.260424,0.956483,1.840690,0.666820,1.197445,0.621546,0.839889,0.505522,0.424085,jackhammer
-0.349327,-1.330946,0.873646,-0.945618,-0.102627,-0.751086,0.167980,-0.451819,-0.062659,-0.293976,-0.592113,0.231208,0.149928,1.601900,1.652854,0.936198,1.283876,0.563747,1.075512,0.571144,0.768710,0.535704,0.619412,0.863366,0.419217,0.418464,jackhammer
-0.252066,-1.481535,1.083532,-1.316467,-0.117402,-0.961210,-0.083801,-0.599100,-0.028591,-0.274858,-0.604451,0.235504,0.107579,1.120366,1.703105,1.115236,1.512076,0.578833,1.208864,0.576911,0.851246,0.505327,0.617103,0.817049,0.421128,0.419172,jackhammer
0.774568,-1.724988,1.124814,-1.163808,-0.028315,-0.800695,0.044117,-0.533302,0.002923,-0.243503,-0.663940,0.055425,0.067672,1.646226,1.889493,1.180750,1.339277,0.527960,1.046145,0.509438,0.751634,0.428991,0.561784,0.838474,0.387680,0.407471,jackhammer
